timestamp,region,pm25,temperature,humidity,pm25_zscore,temperature_zscore,humidity_zscore
2025-01-24 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,36.0,34.84,41.38,-0.11,1.66,-0.78
2025-01-24 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,126.0,33.0,69.66,0.3,1.24,1.71
2025-01-24 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,87.0,21.04,34.98,0.12,-1.5,-1.34
2025-01-25 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,63.0,26.3,38.32,0.01,-0.3,-1.05
2025-01-25 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,47.0,30.61,44.33,-0.06,0.69,-0.52
2025-01-29 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,222.0,30.9,37.16,0.75,0.76,-1.15
2025-01-30 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,226.0,21.98,65.49,0.77,-1.29,1.35
2025-01-30 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,145.0,28.48,35.01,0.39,0.2,-1.34
2025-01-30 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,112.0,30.55,57.48,0.24,0.68,0.64
2025-01-30 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,21.23,54.49,-4.9,-1.46,0.38
2025-01-30 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,198.0,32.79,31.59,0.64,1.19,-1.64
2025-01-30 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,23.13,36.08,-4.9,-1.03,-1.24
2025-01-29 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,236.0,34.24,38.74,0.81,1.52,-1.01
2025-01-30 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,203.0,29.84,42.14,0.66,0.51,-0.71
2025-01-30 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,238.0,32.58,35.0,0.82,1.14,-1.34
2025-01-30 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,124.0,32.94,59.46,0.29,1.23,0.82
2025-01-30 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,116.0,22.55,40.49,0.26,-1.16,-0.85
2025-01-30 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,169.0,27.39,59.85,0.5,-0.05,0.85
2025-01-30 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,202.0,32.65,59.75,0.65,1.16,0.84
2025-02-04 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,135.0,33.51,64.73,0.35,1.36,1.28
2025-02-04 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,118.0,32.82,69.69,0.27,1.2,1.72
2025-02-04 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,208.0,32.57,68.85,0.68,1.14,1.64
2025-02-04 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,235.0,24.14,54.44,0.81,-0.79,0.37
2025-02-04 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,164.0,27.56,54.64,0.48,-0.01,0.39
2025-02-05 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,121.0,21.04,52.94,0.28,-1.5,0.24
2025-02-05 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,120.0,30.86,40.8,0.28,0.75,-0.83
2025-01-29 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,232.0,25.35,39.41,0.79,-0.52,-0.95
2025-01-30 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,206.0,20.92,41.78,0.67,-1.53,-0.74
2025-01-30 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,189.0,30.19,40.83,0.59,0.59,-0.82
2025-01-30 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,111.0,23.19,41.61,0.23,-1.01,-0.76
2025-01-30 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,118.0,34.7,69.33,0.27,1.63,1.68
2025-01-30 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,186.0,29.85,51.33,0.58,0.52,0.1
2025-01-30 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,211.0,21.49,54.6,0.7,-1.4,0.39
2025-02-01 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,219.0,28.89,38.96,0.73,0.3,-0.99
2025-02-01 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,195.0,30.78,33.32,0.62,0.73,-1.49
2025-02-01 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,215.0,21.68,36.1,0.72,-1.36,-1.24
2025-02-01 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,170.0,28.08,48.17,0.51,0.11,-0.18
2025-02-02 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,177.0,34.2,58.04,0.54,1.51,0.69
2025-02-02 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,208.0,23.19,68.12,0.68,-1.01,1.58
2025-02-02 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,183.0,27.47,55.97,0.57,-0.03,0.51
2025-02-01 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,94.0,32.21,59.01,0.16,1.06,0.78
2025-02-01 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,227.0,21.11,42.94,0.77,-1.49,-0.64
2025-02-01 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,198.0,31.72,31.17,0.64,0.95,-1.67
2025-02-01 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,174.0,25.5,31.95,0.53,-0.48,-1.61
2025-02-02 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,183.0,27.34,68.31,0.57,-0.06,1.59
2025-02-02 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,227.0,20.25,36.21,0.77,-1.69,-1.23
2025-02-02 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,174.0,28.19,67.38,0.53,0.14,1.51
2025-01-21 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,119.0,28.22,69.45,0.27,0.14,1.69
2025-01-22 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,120.0,28.39,60.28,0.28,0.18,0.89
2025-01-22 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,111.0,31.89,37.01,0.23,0.98,-1.16
2025-01-22 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,58.0,34.13,66.32,-0.01,1.5,1.42
2025-01-22 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,115.0,32.42,43.94,0.25,1.11,-0.55
2025-01-22 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,256.0,23.7,46.68,0.9,-0.89,-0.31
2025-01-22 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,142.0,31.3,62.42,0.38,0.85,1.08
2025-01-22 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,130.0,29.57,34.87,0.32,0.45,-1.35
2025-01-22 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,144.0,23.43,50.51,0.39,-0.96,0.03
2025-01-22 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,67.0,34.27,37.55,0.03,1.53,-1.11
2025-01-22 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,56.0,29.12,40.43,-0.02,0.35,-0.86
2025-01-22 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,189.0,20.06,47.75,0.59,-1.73,-0.22
2025-01-22 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,176.0,20.98,42.6,0.53,-1.52,-0.67
2025-01-22 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,158.0,25.18,61.06,0.45,-0.56,0.96
2025-01-27 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,128.0,24.15,34.38,0.31,-0.79,-1.39
2025-01-27 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,132.0,21.18,37.14,0.33,-1.47,-1.15
2025-01-27 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,124.0,28.43,68.29,0.29,0.19,1.59
2025-01-28 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,104.0,33.07,45.06,0.2,1.25,-0.45
2025-01-28 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,122.0,25.7,55.8,0.28,-0.44,0.49
2025-01-28 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,70.0,28.21,42.73,0.04,0.14,-0.66
2025-01-28 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,104.0,20.94,69.48,0.2,-1.53,1.7
2025-01-28 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,174.0,21.2,41.22,0.53,-1.47,-0.79
2025-01-28 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,159.0,24.46,31.17,0.46,-0.72,-1.67
2025-01-29 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,380.0,34.27,31.76,1.48,1.53,-1.62
2025-01-29 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,362.0,26.4,34.9,1.39,-0.28,-1.35
2025-01-29 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,155.0,24.17,50.04,0.44,-0.79,-0.01
2025-01-29 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,134.0,29.71,55.07,0.34,0.48,0.43
2025-01-29 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,231.0,33.73,60.32,0.79,1.41,0.89
2025-02-05 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,97.0,20.25,48.64,0.17,-1.69,-0.14
2025-02-05 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,43.0,31.18,52.63,-0.08,0.82,0.21
2025-02-05 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,100.0,22.14,40.08,0.18,-1.25,-0.89
2025-02-05 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,153.0,22.58,59.79,0.43,-1.15,0.84
2025-02-05 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,129.0,34.75,44.1,0.32,1.64,-0.54
2025-02-06 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,118.0,25.59,57.55,0.27,-0.46,0.65
2025-02-06 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,103.0,22.14,61.58,0.2,-1.25,1.0
2025-01-23 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,181.0,20.38,54.65,0.56,-1.66,0.39
2025-01-23 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,116.0,26.89,56.84,0.26,-0.16,0.58
2025-01-23 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,41.0,26.42,55.02,-0.09,-0.27,0.42
2025-01-23 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,97.0,27.92,33.13,0.17,0.07,-1.5
2025-01-23 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,91.0,22.46,50.98,0.14,-1.18,0.07
2025-01-23 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,93.0,28.42,65.45,0.15,0.19,1.34
2025-01-24 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,121.0,33.89,53.46,0.28,1.44,0.29
2025-01-26 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,52.0,22.77,51.13,-0.04,-1.11,0.08
2025-01-26 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,135.0,28.86,53.3,0.35,0.29,0.27
2025-01-26 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,118.0,29.71,65.6,0.27,0.48,1.36
2025-01-26 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,139.0,33.27,44.55,0.36,1.3,-0.5
2025-01-27 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,118.0,20.28,30.81,0.27,-1.68,-1.71
2025-01-27 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,101.0,25.13,49.86,0.19,-0.57,-0.03
2025-01-27 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,70.0,32.27,51.07,0.04,1.07,0.08
2025-01-26 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,77.0,24.43,30.95,0.08,-0.73,-1.69
2025-01-26 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,122.0,30.05,43.42,0.28,0.56,-0.6
2025-01-26 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,132.0,33.69,38.78,0.33,1.4,-1.01
2025-01-27 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,127.0,33.39,67.35,0.31,1.33,1.51
2025-01-27 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,119.0,32.74,57.7,0.27,1.18,0.66
2025-01-27 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,71.0,20.24,50.13,0.05,-1.69,-0.01
2025-01-27 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,81.0,32.89,54.31,0.1,1.21,0.36
2025-02-05 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,111.0,27.8,55.4,0.23,0.05,0.46
2025-02-05 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,48.0,27.64,30.12,-0.06,0.01,-1.77
2025-02-05 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,54.0,24.28,49.99,-0.03,-0.76,-0.02
2025-02-05 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,156.0,29.83,38.33,0.44,0.51,-1.04
2025-02-05 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,134.0,26.67,56.15,0.34,-0.21,0.52
2025-02-06 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,128.0,27.69,37.58,0.31,0.02,-1.11
2025-02-06 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,128.0,31.97,55.06,0.31,1.0,0.43
2025-01-23 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,155.0,22.88,42.81,0.44,-1.08,-0.65
2025-01-23 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,175.0,21.62,45.67,0.53,-1.37,-0.4
2025-01-23 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,36.0,22.12,64.85,-0.11,-1.26,1.29
2025-01-23 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,55.0,34.3,58.09,-0.02,1.54,0.69
2025-01-23 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,92.0,31.84,48.74,0.15,0.97,-0.13
2025-01-23 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,102.0,20.82,58.9,0.19,-1.56,0.77
2025-01-24 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,123.0,27.52,38.16,0.29,-0.02,-1.06
2025-01-21 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,127.0,23.3,62.47,0.31,-0.99,1.08
2025-01-22 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,136.0,29.94,45.47,0.35,0.54,-0.42
2025-01-22 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,121.0,21.05,65.83,0.28,-1.5,1.38
2025-01-22 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,66.0,26.34,63.62,0.03,-0.29,1.18
2025-01-22 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,78.0,27.6,31.68,0.08,0.0,-1.63
2025-01-22 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,247.0,20.01,66.6,0.86,-1.74,1.44
2025-01-22 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,123.0,26.2,57.78,0.29,-0.32,0.67
2025-01-23 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,156.0,24.59,57.35,0.44,-0.69,0.63
2025-01-23 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,164.0,28.13,64.0,0.48,0.12,1.21
2025-01-23 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,43.0,24.52,50.5,-0.08,-0.71,0.03
2025-01-23 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,44.0,26.04,35.95,-0.08,-0.36,-1.25
2025-01-23 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,99.0,29.18,39.54,0.18,0.36,-0.94
2025-01-23 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,94.0,24.3,33.74,0.16,-0.76,-1.45
2025-01-23 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,121.0,24.45,46.15,0.28,-0.72,-0.36
2025-01-24 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,96.0,25.32,47.17,0.16,-0.52,-0.27
2025-01-24 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,41.0,28.43,62.32,-0.09,0.19,1.07
2025-01-24 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,67.0,33.2,42.54,0.03,1.28,-0.67
2025-01-24 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,116.0,32.58,54.23,0.26,1.14,0.35
2025-01-24 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,90.0,23.06,59.02,0.14,-1.04,0.78
2025-01-25 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,74.0,33.77,33.21,0.06,1.42,-1.5
2025-01-25 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,59.0,32.83,30.91,-0.01,1.2,-1.7
2025-01-24 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,77.0,25.08,42.35,0.08,-0.58,-0.69
2025-01-24 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,31.0,22.58,34.78,-0.14,-1.15,-1.36
2025-01-24 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,89.0,32.85,57.92,0.13,1.2,0.68
2025-01-24 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,101.0,26.43,43.47,0.19,-0.27,-0.59
2025-01-24 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,90.0,23.02,34.37,0.14,-1.05,-1.39
2025-01-25 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,69.0,23.6,49.76,0.04,-0.92,-0.04
2025-01-25 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,53.0,20.96,42.08,-0.03,-1.52,-0.71
2025-01-25 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,43.0,22.54,31.18,-0.08,-1.16,-1.67
2025-01-25 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,65.0,22.74,50.54,0.02,-1.11,0.03
2025-01-25 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,91.0,24.32,33.28,0.14,-0.75,-1.49
2025-01-25 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,88.0,27.22,43.81,0.13,-0.09,-0.56
2025-01-26 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,91.0,33.0,53.65,0.14,1.24,0.3
2025-01-26 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,85.0,34.83,61.54,0.11,1.66,1.0
2025-01-26 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,56.0,28.35,33.13,-0.02,0.17,-1.5
2025-01-25 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,41.0,24.26,55.86,-0.09,-0.77,0.5
2025-01-25 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,119.0,31.45,59.53,0.27,0.88,0.82
2025-01-25 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,88.0,28.41,60.0,0.13,0.19,0.86
2025-01-25 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,89.0,24.26,32.6,0.13,-0.77,-1.55
2025-01-26 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,80.0,20.43,50.27,0.09,-1.64,0.01
2025-01-26 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,87.0,34.55,43.99,0.12,1.59,-0.55
2025-01-26 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,58.0,20.67,36.3,-0.01,-1.59,-1.22
2025-01-25 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,45.0,24.46,41.73,-0.07,-0.72,-0.75
2025-01-25 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,52.0,28.73,61.47,-0.04,0.26,0.99
2025-01-25 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,93.0,22.54,51.33,0.15,-1.16,0.1
2025-01-25 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,82.0,21.4,57.46,0.1,-1.42,0.64
2025-01-25 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,90.0,25.57,32.23,0.14,-0.47,-1.58
2025-01-26 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,82.0,27.96,57.56,0.1,0.08,0.65
2025-01-26 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,64.0,33.5,38.9,0.02,1.35,-0.99
2025-01-13 11:30:00+00:00,New Delhi-8118,117.0,29.04,34.76,0.26,0.33,-1.36
2025-01-13 15:30:00+00:00,New Delhi-8118,127.0,34.28,48.08,0.31,1.53,-0.19
2025-01-13 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,121.0,25.91,67.19,0.28,-0.39,1.5
2025-01-14 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,136.0,21.18,57.02,0.35,-1.47,0.6
2025-01-14 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,166.0,21.28,33.81,0.49,-1.45,-1.44
2025-01-14 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,140.0,20.58,60.4,0.37,-1.61,0.9
2025-01-14 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,216.0,30.02,51.83,0.72,0.56,0.14
2025-01-20 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,194.0,31.56,40.46,0.62,0.91,-0.86
2025-01-20 20:30:00+00:00,New Delhi-8118,162.0,34.39,50.4,0.47,1.56,0.02
2025-01-21 00:30:00+00:00,New Delhi-8118,143.0,25.67,37.36,0.38,-0.44,-1.13
2025-01-21 04:30:00+00:00,New Delhi-8118,145.0,27.23,64.51,0.39,-0.08,1.26
2025-01-21 08:30:00+00:00,New Delhi-8118,102.0,25.3,42.54,0.19,-0.53,-0.67
2025-01-21 12:30:00+00:00,New Delhi-8118,100.0,34.26,38.38,0.18,1.53,-1.04
2025-01-21 16:30:00+00:00,New Delhi-8118,170.0,20.69,32.11,0.51,-1.58,-1.59
2025-01-21 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,166.0,30.75,55.96,0.49,0.72,0.51
2025-01-20 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,158.0,28.49,55.15,0.45,0.2,0.44
2025-01-20 21:30:00+00:00,New Delhi-8118,157.0,26.08,50.73,0.45,-0.35,0.05
2025-01-21 01:30:00+00:00,New Delhi-8118,140.0,21.01,63.26,0.37,-1.51,1.15
2025-01-21 05:30:00+00:00,New Delhi-8118,117.0,28.8,67.98,0.26,0.28,1.56
2025-01-21 09:30:00+00:00,New Delhi-8118,85.0,21.85,52.05,0.11,-1.32,0.16
2025-01-21 13:30:00+00:00,New Delhi-8118,124.0,28.76,49.29,0.29,0.27,-0.08
2025-01-21 17:30:00+00:00,New Delhi-8118,156.0,21.33,64.41,0.44,-1.44,1.25
2025-01-21 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,135.0,26.55,35.62,0.35,-0.24,-1.28
2025-01-29 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,235.0,33.76,66.7,0.81,1.41,1.45
2025-01-29 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,211.0,26.55,47.32,0.7,-0.24,-0.25
2025-01-30 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,261.0,28.43,65.76,0.93,0.19,1.37
2025-01-30 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,125.0,26.75,33.51,0.3,-0.19,-1.47
2025-01-30 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,115.0,29.14,53.63,0.25,0.35,0.3
2025-01-30 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,160.0,31.41,66.76,0.46,0.87,1.46
2025-02-05 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,69.0,33.04,63.17,0.04,1.25,1.14
2025-02-05 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,37.0,25.98,53.74,-0.11,-0.37,0.31
2025-02-05 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,112.0,27.67,59.73,0.24,0.02,0.84
2025-02-05 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,135.0,25.33,67.49,0.35,-0.52,1.52
2025-02-06 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,118.0,32.03,62.49,0.27,1.02,1.08
2025-02-06 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,76.0,30.38,31.24,0.07,0.64,-1.67
2025-02-18 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,102.0,25.78,30.09,0.19,-0.42,-1.77
2025-02-18 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,115.0,33.62,58.96,0.25,1.38,0.77
2025-02-19 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,108.0,28.99,68.95,0.22,0.32,1.65
2025-02-19 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,57.0,34.28,52.12,-0.02,1.53,0.17
2025-02-19 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,34.0,29.16,33.95,-0.12,0.36,-1.43
2025-02-19 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,73.0,27.62,57.75,0.06,0.0,0.66
2025-01-26 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,59.0,30.01,64.53,-0.01,0.55,1.26
2025-01-26 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,146.0,25.11,62.83,0.4,-0.57,1.11
2025-01-26 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,143.0,33.1,61.34,0.38,1.26,0.98
2025-01-27 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,122.0,27.16,48.57,0.28,-0.1,-0.14
2025-01-27 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,90.0,30.08,69.43,0.14,0.57,1.69
2025-01-27 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,64.0,23.73,56.45,0.02,-0.89,0.55
2025-01-21 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,136.0,20.8,42.0,0.35,-1.56,-0.72
2025-01-22 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,123.0,33.69,69.99,0.29,1.4,1.74
2025-01-22 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,72.0,25.95,57.94,0.05,-0.38,0.68
2025-01-22 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,51.0,24.73,53.78,-0.04,-0.66,0.32
2025-01-22 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,152.0,20.05,31.53,0.42,-1.73,-1.64
2025-01-22 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,149.0,31.32,66.1,0.41,0.85,1.4
2025-01-23 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,158.0,24.22,47.87,0.45,-0.78,-0.21
2025-01-23 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,65.0,21.21,67.19,0.02,-1.47,1.5
2025-01-23 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,38.0,32.95,45.93,-0.1,1.23,-0.38
2025-01-23 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,113.0,28.5,53.33,0.24,0.21,0.28
2025-01-23 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,99.0,24.97,46.34,0.18,-0.6,-0.34
2025-01-24 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,117.0,26.39,37.31,0.26,-0.28,-1.13
2025-02-06 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,46.0,28.31,50.54,-0.07,0.16,0.03
2025-02-06 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,39.0,30.1,31.56,-0.1,0.57,-1.64
2025-02-06 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,90.0,34.58,59.37,0.14,1.6,0.81
2025-02-06 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,103.0,29.49,65.6,0.2,0.43,1.36
2025-02-07 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,83.0,27.79,50.46,0.1,0.04,0.02
