timestamp,region,pm25,temperature,humidity
2025-02-02 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,183.0,27.34,68.31
2025-02-02 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,227.0,20.25,36.21
2025-02-02 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,174.0,28.19,67.38
2025-01-21 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,119.0,28.22,69.45
2025-01-22 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,120.0,28.39,60.28
2025-01-22 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,111.0,31.89,37.01
2025-01-22 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,58.0,34.13,66.32
2025-01-22 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,115.0,32.42,43.94
2025-01-22 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,256.0,23.7,46.68
2025-01-22 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,142.0,31.3,62.42
2025-01-22 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,130.0,29.57,34.87
2025-01-22 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,144.0,23.43,50.51
2025-01-22 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,67.0,34.27,37.55
2025-01-22 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,56.0,29.12,40.43
2025-01-22 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,189.0,20.06,47.75
2025-01-22 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,176.0,20.98,42.6
2025-01-22 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,158.0,25.18,61.06
2025-01-27 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,128.0,24.15,34.38
2025-01-27 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,132.0,21.18,37.14
2025-01-27 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,124.0,28.43,68.29
2025-01-28 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,104.0,33.07,45.06
2025-01-28 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,122.0,25.7,55.8
2025-01-28 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,70.0,28.21,42.73
2025-01-28 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,104.0,20.94,69.48
2025-01-28 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,174.0,21.2,41.22
2025-01-28 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,159.0,24.46,31.17
2025-01-29 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,380.0,34.27,31.76
2025-01-29 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,362.0,26.4,34.9
2025-01-29 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,155.0,24.17,50.04
2025-01-29 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,134.0,29.71,55.07
2025-01-29 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,231.0,33.73,60.32
2025-02-05 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,97.0,20.25,48.64
2025-02-05 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,43.0,31.18,52.63
2025-02-05 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,100.0,22.14,40.08
2025-02-05 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,153.0,22.58,59.79
2025-02-05 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,129.0,34.75,44.1
2025-02-06 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,118.0,25.59,57.55
2025-02-06 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,103.0,22.14,61.58
2025-01-23 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,181.0,20.38,54.65
2025-01-23 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,116.0,26.89,56.84
2025-01-23 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,41.0,26.42,55.02
2025-01-23 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,97.0,27.92,33.13
2025-01-23 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,91.0,22.46,50.98
2025-01-23 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,93.0,28.42,65.45
2025-01-24 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,121.0,33.89,53.46
2025-01-26 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,52.0,22.77,51.13
2025-01-26 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,135.0,28.86,53.3
2025-01-26 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,118.0,29.71,65.6
2025-01-26 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,139.0,33.27,44.55
2025-01-27 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,118.0,20.28,30.81
2025-01-27 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,101.0,25.13,49.86
2025-01-27 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,70.0,32.27,51.07
2025-01-26 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,77.0,24.43,30.95
2025-01-26 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,122.0,30.05,43.42
2025-01-26 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,132.0,33.69,38.78
2025-01-27 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,127.0,33.39,67.35
2025-01-27 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,119.0,32.74,57.7
2025-01-27 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,71.0,20.24,50.13
2025-01-27 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,81.0,32.89,54.31
2025-02-05 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,111.0,27.8,55.4
2025-02-05 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,48.0,27.64,30.12
2025-02-05 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,54.0,24.28,49.99
2025-02-05 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,156.0,29.83,38.33
2025-02-05 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,134.0,26.67,56.15
2025-02-06 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,128.0,27.69,37.58
2025-02-06 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,128.0,31.97,55.06
2025-01-23 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,155.0,22.88,42.81
2025-01-23 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,175.0,21.62,45.67
2025-01-23 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,36.0,22.12,64.85
2025-01-23 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,55.0,34.3,58.09
2025-01-23 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,92.0,31.84,48.74
2025-01-23 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,102.0,20.82,58.9
2025-01-24 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,123.0,27.52,38.16
2025-01-21 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,127.0,23.3,62.47
2025-01-22 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,136.0,29.94,45.47
2025-01-22 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,121.0,21.05,65.83
2025-01-22 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,66.0,26.34,63.62
2025-01-22 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,78.0,27.6,31.68
2025-01-22 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,247.0,20.01,66.6
2025-01-22 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,123.0,26.2,57.78
2025-01-23 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,156.0,24.59,57.35
2025-01-23 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,164.0,28.13,64.0
2025-01-23 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,43.0,24.52,50.5
2025-01-23 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,44.0,26.04,35.95
2025-01-23 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,99.0,29.18,39.54
2025-01-23 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,94.0,24.3,33.74
2025-01-23 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,121.0,24.45,46.15
2025-01-24 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,96.0,25.32,47.17
2025-01-24 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,41.0,28.43,62.32
2025-01-24 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,67.0,33.2,42.54
2025-01-24 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,116.0,32.58,54.23
2025-01-24 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,90.0,23.06,59.02
2025-01-25 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,74.0,33.77,33.21
2025-01-25 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,59.0,32.83,30.91
2025-01-24 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,77.0,25.08,42.35
2025-01-24 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,31.0,22.58,34.78
2025-01-24 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,89.0,32.85,57.92
2025-01-24 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,101.0,26.43,43.47
2025-01-24 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,90.0,23.02,34.37
2025-01-25 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,69.0,23.6,49.76
2025-01-25 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,53.0,20.96,42.08
2025-01-25 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,43.0,22.54,31.18
2025-01-25 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,65.0,22.74,50.54
2025-01-25 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,91.0,24.32,33.28
2025-01-25 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,88.0,27.22,43.81
2025-01-26 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,91.0,33.0,53.65
2025-01-26 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,85.0,34.83,61.54
2025-01-26 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,56.0,28.35,33.13
2025-01-25 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,41.0,24.26,55.86
2025-01-25 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,119.0,31.45,59.53
2025-01-25 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,88.0,28.41,60.0
2025-01-25 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,89.0,24.26,32.6
2025-01-26 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,80.0,20.43,50.27
2025-01-26 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,87.0,34.55,43.99
2025-01-26 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,58.0,20.67,36.3
2025-01-25 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,45.0,24.46,41.73
2025-01-25 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,52.0,28.73,61.47
2025-01-25 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,93.0,22.54,51.33
2025-01-25 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,82.0,21.4,57.46
2025-01-25 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,90.0,25.57,32.23
2025-01-26 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,82.0,27.96,57.56
2025-01-26 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,64.0,33.5,38.9
2025-01-13 11:30:00+00:00,New Delhi-8118,117.0,29.04,34.76
2025-01-13 15:30:00+00:00,New Delhi-8118,127.0,34.28,48.08
2025-01-13 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,121.0,25.91,67.19
2025-01-14 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,136.0,21.18,57.02
2025-01-14 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,166.0,21.28,33.81
2025-01-14 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,140.0,20.58,60.4
2025-01-14 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,216.0,30.02,51.83
2025-01-20 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,194.0,31.56,40.46
2025-01-20 20:30:00+00:00,New Delhi-8118,162.0,34.39,50.4
2025-01-21 00:30:00+00:00,New Delhi-8118,143.0,25.67,37.36
2025-01-21 04:30:00+00:00,New Delhi-8118,145.0,27.23,64.51
2025-01-21 08:30:00+00:00,New Delhi-8118,102.0,25.3,42.54
2025-01-21 12:30:00+00:00,New Delhi-8118,100.0,34.26,38.38
2025-01-21 16:30:00+00:00,New Delhi-8118,170.0,20.69,32.11
2025-01-21 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,166.0,30.75,55.96
2025-01-20 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,158.0,28.49,55.15
2025-01-20 21:30:00+00:00,New Delhi-8118,157.0,26.08,50.73
2025-01-21 01:30:00+00:00,New Delhi-8118,140.0,21.01,63.26
2025-01-21 05:30:00+00:00,New Delhi-8118,117.0,28.8,67.98
2025-01-21 09:30:00+00:00,New Delhi-8118,85.0,21.85,52.05
2025-01-21 13:30:00+00:00,New Delhi-8118,124.0,28.76,49.29
2025-01-21 17:30:00+00:00,New Delhi-8118,156.0,21.33,64.41
2025-01-21 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,135.0,26.55,35.62
2025-01-29 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,235.0,33.76,66.7
2025-01-29 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,211.0,26.55,47.32
2025-01-30 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,261.0,28.43,65.76
2025-01-30 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,125.0,26.75,33.51
2025-01-30 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,115.0,29.14,53.63
2025-01-30 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,160.0,31.41,66.76
2025-02-05 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,69.0,33.04,63.17
2025-02-05 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,37.0,25.98,53.74
2025-02-05 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,112.0,27.67,59.73
2025-02-05 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,135.0,25.33,67.49
2025-02-06 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,118.0,32.03,62.49
2025-02-06 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,76.0,30.38,31.24
2025-02-18 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,102.0,25.78,30.09
2025-02-18 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,115.0,33.62,58.96
2025-02-19 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,108.0,28.99,68.95
2025-02-19 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,57.0,34.28,52.12
2025-02-19 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,34.0,29.16,33.95
2025-02-19 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,73.0,27.62,57.75
2025-01-26 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,59.0,30.01,64.53
2025-01-26 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,146.0,25.11,62.83
2025-01-26 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,143.0,33.1,61.34
2025-01-27 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,122.0,27.16,48.57
2025-01-27 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,90.0,30.08,69.43
2025-01-27 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,64.0,23.73,56.45
2025-01-21 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,136.0,20.8,42.0
2025-01-22 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,123.0,33.69,69.99
2025-01-22 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,72.0,25.95,57.94
2025-01-22 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,51.0,24.73,53.78
2025-01-22 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,152.0,20.05,31.53
2025-01-22 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,149.0,31.32,66.1
2025-01-23 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,158.0,24.22,47.87
2025-01-23 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,65.0,21.21,67.19
2025-01-23 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,38.0,32.95,45.93
2025-01-23 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,113.0,28.5,53.33
2025-01-23 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,99.0,24.97,46.34
2025-01-24 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,117.0,26.39,37.31
2025-02-06 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,46.0,28.31,50.54
2025-02-06 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,39.0,30.1,31.56
2025-02-06 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,90.0,34.58,59.37
2025-02-06 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,103.0,29.49,65.6
2025-02-07 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,83.0,27.79,50.46
2025-02-07 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,47.0,30.35,63.19
2025-02-18 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,100.0,24.28,53.1
2025-02-19 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,98.0,30.94,47.77
2025-02-19 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,67.0,34.43,31.68
2025-02-19 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,31.0,22.97,51.35
2025-02-19 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,64.0,26.52,68.09
2025-02-19 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,53.0,20.7,56.51
2025-02-02 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,172.0,22.78,34.16
2025-02-02 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,195.0,21.65,56.53
2025-02-02 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,153.0,30.42,46.36
2025-02-02 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,158.0,23.95,39.65
2025-02-03 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,120.0,32.85,64.88
2025-02-03 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,100.0,22.71,57.81
2025-02-01 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,196.0,29.46,65.46
2025-02-01 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,219.0,32.19,63.08
2025-02-01 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,177.0,33.64,67.26
2025-02-01 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,191.0,22.55,65.7
2025-02-02 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,183.0,27.69,60.16
2025-02-02 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,197.0,34.81,62.99
2025-02-02 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,167.0,27.88,35.19
2025-02-02 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,169.0,29.58,43.48
2025-02-02 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,165.0,30.16,39.73
2025-02-02 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,138.0,30.07,52.34
2025-02-03 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,143.0,33.38,52.69
2025-02-03 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,136.0,29.93,38.4
2025-02-02 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,163.0,23.49,49.82
2025-02-02 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,184.0,25.59,69.35
2025-02-02 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,146.0,34.44,63.71
2025-02-03 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,153.0,20.66,69.44
2025-02-03 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,192.0,28.95,61.17
2025-02-03 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,55.0,28.12,67.93
2025-02-04 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,141.0,25.72,59.64
2025-02-04 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,165.0,20.88,69.55
2025-02-04 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,214.0,34.59,58.95
2025-02-04 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,206.0,27.82,63.16
2025-02-04 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,156.0,29.24,66.74
2025-02-05 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,132.0,23.6,56.65
2025-02-04 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,92.0,33.17,37.35
2025-02-04 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,193.0,24.45,42.82
2025-02-04 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,240.0,27.51,30.09
2025-02-04 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,197.0,31.67,35.41
2025-02-04 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,126.0,27.19,50.06
2025-02-05 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,139.0,34.45,59.21
2025-02-05 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,48.0,21.08,47.49
2025-02-05 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,34.0,27.15,47.81
2025-02-05 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,135.0,32.28,31.32
2025-02-05 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,131.0,21.64,64.42
2025-02-05 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,132.0,20.13,61.29
2025-02-06 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,126.0,21.82,63.08
2025-01-27 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,148.0,28.79,68.52
2025-01-27 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,124.0,25.21,56.92
2025-01-27 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,98.0,27.11,54.48
2025-01-28 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,124.0,27.51,48.32
2025-01-28 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,88.0,32.98,56.92
2025-01-28 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,70.0,23.27,38.58
2025-02-03 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,53.0,26.1,44.45
2025-02-03 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,74.0,27.61,60.09
2025-02-03 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,119.0,21.32,51.74
2025-02-03 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,141.0,24.07,42.75
2025-02-04 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,105.0,29.87,37.27
2025-02-04 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,153.0,25.79,59.27
2025-02-11 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,86.0,31.45,33.99
2025-02-11 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,57.0,24.27,50.71
2025-02-11 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,68.0,20.14,43.14
2025-02-11 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,113.0,32.41,40.52
2025-02-11 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,130.0,23.35,64.47
2025-02-12 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,123.0,21.16,62.84
2025-02-09 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,99.0,20.85,48.25
2025-02-09 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,93.0,33.67,46.36
2025-02-09 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,66.0,21.92,38.16
2025-02-09 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,103.0,31.51,62.03
2025-02-09 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,174.0,26.21,50.4
2025-02-09 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,194.0,33.06,66.06
2025-02-17 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,100.0,25.44,60.1
2025-02-17 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,93.0,29.37,59.33
2025-02-17 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,60.0,33.26,42.83
2025-02-17 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,66.0,23.98,47.88
2025-02-17 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,107.0,22.68,59.92
2025-02-17 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,127.0,21.51,48.67
2025-01-27 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,133.0,30.9,48.62
2025-01-27 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,118.0,25.93,49.01
2025-01-28 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,102.0,22.78,45.16
2025-01-28 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,137.0,27.8,62.8
2025-01-28 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,89.0,23.26,55.06
2025-01-28 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,80.0,26.65,54.77
2025-02-07 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,27.0,22.63,31.39
2025-02-07 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,31.0,20.41,57.01
2025-02-07 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,68.0,29.59,36.91
2025-02-07 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,104.0,31.99,61.67
2025-02-07 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,77.0,26.12,47.69
2025-02-08 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,83.0,29.55,43.72
2025-02-11 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,73.0,22.94,49.19
2025-02-11 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,89.0,30.41,66.23
2025-02-11 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,89.0,21.33,60.93
2025-02-11 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,109.0,25.72,50.45
2025-02-11 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,168.0,34.3,58.95
2025-02-12 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,97.0,31.81,41.92
2025-02-12 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,80.0,20.75,48.41
2025-02-13 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,79.0,32.82,66.48
2025-02-13 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,56.0,28.82,45.53
2025-02-13 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,23.49,66.91
2025-02-13 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,47.0,30.2,66.85
2025-02-13 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,62.0,23.41,62.25
2025-02-17 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,95.0,27.25,58.4
2025-02-18 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,97.0,25.13,35.83
2025-02-18 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,131.0,28.98,47.95
2025-02-18 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,17.0,32.51,37.02
2025-02-18 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,37.0,33.49,39.58
